6.31		0.0303125
6.338		0.0575
6.366		0.028
6.394		0.055
6.422		0.7256875
6.45		0.752625
6.478		0.429625
6.506		0.4576875
6.534		0.026625
6.562		0.054125
6.59		0.03375
6.618		0.068875
6.646		0.027625
6.674		0.054625
6.702		0.0290625
6.73		0.23875
6.758		0.02725
6.786		0.228375
6.814		0.7125625
6.842		0.7404375
6.87		0.02725
6.898		0.0534375
6.926		0.026125
6.954		0.0533125
6.982		0.026625
7.01		0.0531875
7.038		0.027125
7.066		0.1141875
7.094		0.089125
7.122		0.11725
7.15		0.0879375
7.178		0.1145
7.206		0.026875
7.234		0.053375
7.262		0.0274375
7.29		0.0540625
7.318		0.027
7.346		0.06325
7.374		1.007125
7.402		1.033875
7.43		0.20725
7.458		0.243125
7.486		0.0393125
7.514		0.06575
7.542		0.027875
7.57		0.0539375
7.598		0.340625
7.626		0.3676875
7.654		0.03225
7.682		0.0589375
7.71		0.0263125
7.738		0.0549375
7.766		0.027375
7.794		0.05475
7.822		0.026
7.85		0.0546875
7.878		0.1663125
7.906		0.194125
7.934		0.1995625
7.962		0.770625
7.99		0.0274375
8.018		0.0538125
8.046		0.027375
8.074		0.0558125
8.102		0.1186875
8.13		1.1413125
8.158		0.0295
8.186		0.0716875
8.214		0.027125
8.242		0.053125
8.27		0.02725
8.298		0.05325
8.326		0.026625
8.354		0.054125
8.382		0.026875
8.41		0.052875
8.438		0.0263125
8.466		0.0524375
8.494		0.0265625
8.522		0.053125
8.55		0.0261875
8.578		0.173875
8.606		0.027
8.634		0.0540625
8.662		0.560375
8.69		0.587375
8.718		0.2106875
8.746		0.2425625
8.774		0.5424375
8.802		1.1625
8.83		0.060125
8.858		0.09075
8.886		0.0269375
8.914		0.053875
8.942		0.1616875
8.97		0.189375
8.998		1.09175
9.026		1.124125
9.054		0.02675
9.082		0.054375
9.11		0.0309375
9.138		0.0575625
9.166		0.025875
9.194		0.0524375
9.222		0.6500625
9.25		0.67625
9.278		0.089375
9.306		0.119125
9.334		0.027125
9.362		0.1605
9.39		0.027625
9.418		0.0541875
9.446		0.541125
9.474		0.56925
9.502		0.0264375
9.53		0.0525625
9.558		0.026625
9.586		0.053875
9.614		0.02725
9.642		0.05375
9.67		0.0266875
9.698		0.0535625
9.726		0.026875
9.754		0.0976875
9.782		0.026375
9.81		0.0534375
9.838		0.0265
9.866		0.46375
9.894		0.0275
9.922		0.05325
9.95		0.0269375
9.978		0.2248125
10.006		0.0263125
10.034		0.0533125
10.062		0.029625
10.09		0.057125
10.118		0.6929375
10.146		0.7193125
10.174		0.0269375
10.202		0.113
10.23		0.0265625
10.258		0.055875
10.286		0.13825
10.314		0.1646875
10.342		0.0259375
10.37		0.052625
10.398		0.026625
10.426		0.053875
10.454		0.0294375
10.482		0.0558125
10.51		0.0266875
10.538		0.0526875
10.566		0.0265625
10.594		0.053375
10.622		0.0288125
10.65		0.05875
10.678		0.0259375
10.706		0.051875
10.734		0.027125
10.762		0.0579375
10.79		0.140625
10.818		0.1676875
10.846		0.0276875
10.874		0.054125
10.902		0.135375
10.93		0.163875
10.958		0.0259375
10.986		0.1190625
11.014		0.0268125
11.042		0.0540625
11.07		0.0295625
11.098		0.0638125
11.126		0.027875
11.154		0.1595625
11.182		0.137875
11.21		0.166375
11.238		0.0268125
11.266		0.0585
11.294		0.029375
11.322		0.05575
11.35		0.0273125
11.378		0.0543125
11.406		0.0271875
11.434		0.0545
11.462		0.6959375
11.49		0.8308125
11.518		0.0268125
11.546		0.0528125
11.574		0.0275
11.602		0.16775
11.63		0.0276875
11.658		0.0544375
11.686		0.0259375
11.714		0.4294375
11.742		0.02725
11.77		0.055375
11.798		0.0270625
11.826		0.0535625
11.854		0.0260625
11.882		0.05275
11.91		0.1063125
11.938		0.191875
11.966		0.0270625
11.994		0.05425
12.022		0.6925625
12.05		0.7195
12.078		0.0266875
12.106		0.2638125
12.134		0.0260625
12.162		0.0535625
12.19		0.0490625
12.218		0.271
12.246		0.0259375
12.274		0.054
12.302		0.026125
12.33		0.052
12.358		0.0949375
12.386		0.12125
12.414		0.08425
12.442		0.110625
12.47		0.088125
12.498		0.1148125
12.526		0.02675
12.554		0.0550625
12.582		0.026625
12.61		0.0534375
12.638		0.027375
12.666		0.055
12.694		0.0831875
12.722		0.1091875
12.75		0.0264375
12.778		0.056125
12.806		0.144375
12.834		0.170875
12.862		0.0401875
12.89		0.0785
12.918		0.0269375
12.946		0.0641875
12.974		0.0316875
13.002		0.0585
13.03		0.0268125
13.058		0.0568125
13.086		0.494375
13.114		0.53625
13.142		0.039375
13.17		0.9169375
13.198		0.026875
13.226		0.05325
13.254		0.029
13.282		0.0559375
13.31		0.03425
13.338		0.061125
13.366		0.02725
13.394		0.054125
13.422		0.0985625
13.45		0.125375
13.478		0.027125
13.506		0.0541875
13.534		0.0408125
13.562		0.0675625
13.59		0.0264375
13.618		0.0529375
13.646		0.0278125
13.674		0.0538125
13.702		0.6139375
13.73		0.6405
13.758		0.0896875
13.786		0.116625
13.814		0.0265625
13.842		0.1773125
13.87		0.02625
13.898		0.052375
13.926		0.026875
13.954		0.052875
13.982		0.026625
14.01		0.0538125
14.038		0.0265625
14.066		0.053625
14.094		0.026875
14.122		0.054875
14.15		0.1359375
14.178		0.6780625
14.206		0.0281875
14.234		0.0540625
14.262		0.0276875
14.29		0.348875
14.318		0.0275
14.346		0.0536875
14.374		0.4060625
14.402		0.4324375
14.43		0.0259375
14.458		0.053125
14.486		0.08025
14.514		0.16325
14.542		0.0275
14.57		0.0555625
14.598		0.0273125
14.626		0.0538125
14.654		0.039125
14.682		0.07
14.71		0.0260625
14.738		0.0534375
14.766		0.817375
14.794		0.84375
14.822		0.0345625
14.85		0.2830625
14.878		0.02625
14.906		0.0595
14.934		0.0265
14.962		0.0530625
14.99		0.699625
15.018		0.7264375
15.046		0.026
15.074		0.0553125
15.102		0.02675
15.13		0.0533125
15.158		0.040875
15.186		0.0790625
15.214		0.1355625
15.242		0.1725
15.27		0.038625
15.298		0.065375
15.326		0.026375
15.354		0.05575
15.382		0.027625
15.41		0.0555625
15.438		0.029625
15.466		0.0565625
15.494		0.1503125
15.522		0.1774375
15.55		0.02675
15.578		0.5760625
15.606		0.028
15.634		0.056125
15.662		0.0348125
15.69		0.061875
15.718		0.0305625
15.746		0.0565625
15.774		0.0265
15.802		0.0525
15.83		0.026125
15.858		0.0526875
15.886		0.0284375
15.914		0.054875
15.942		0.027
15.97		0.0531875
15.998		0.0266875
16.026		0.0534375
16.054		0.026
16.082		0.0523125
16.11		0.0303125
16.138		0.0571875
16.166		0.026625
16.194		0.05375
16.222		0.027625
16.25		0.0538125
16.278		0.0265
16.306		0.053125
16.334		0.0265
16.362		0.0531875
16.39		0.0270625
16.418		0.054
16.446		0.0265625
16.474		0.0645625
16.502		0.027125
16.53		0.07075
16.558		0.0275
16.586		0.053875
16.614		0.0299375
16.642		0.0585
16.67		0.027125
16.698		0.1131875
16.726		0.7208125
16.754		0.74825
16.782		0.0268125
16.81		0.2210625
16.838		0.0270625
16.866		0.053125
16.894		0.0266875
16.922		0.05275
16.95		0.0284375
16.978		0.135
17.006		0.036625
17.034		0.1036875
17.062		0.0440625
17.09		0.0713125
17.118		0.026
17.146		0.052375
17.174		0.0905625
17.202		0.1168125
17.23		0.1388125
17.258		0.1655
17.286		0.0275
17.314		0.0535
17.342		0.034625
17.37		0.0741875
17.398		0.0274375
17.426		0.1800625
17.454		0.02725
17.482		0.0543125
17.51		0.0295
17.538		0.0560625
17.566		0.095625
17.594		0.121875
17.622		0.026
17.65		0.052375
17.678		0.0265625
17.706		0.0536875
17.734		0.100125
17.762		0.1271875
17.79		0.0339375
17.818		0.0613125
17.846		0.0265
17.874		0.0529375
17.902		0.58875
17.93		0.6418125
17.958		0.026625
17.986		0.052375
18.014		0.0260625
18.042		0.0523125
18.07		0.025875
18.098		0.053375
18.126		0.025875
18.154		0.156875
18.182		0.02775
18.21		0.05475
18.238		0.149625
18.266		0.1775625
18.294		0.216125
18.322		0.242125
18.35		0.0904375
18.378		0.117375
18.406		0.0363125
18.434		0.0625
18.462		0.1523125
18.49		0.179125
18.518		0.025875
18.546		0.051875
18.574		0.0266875
18.602		0.0535625
18.63		0.038375
18.658		0.064875
18.686		0.026875
18.714		0.054125
18.742		0.0266875
18.77		0.0526875
18.798		0.0274375
18.826		0.1401875
18.854		0.1516875
18.882		0.1785
18.91		0.9096875
18.938		0.9376875
18.966		0.0264375
18.994		0.053625
19.022		0.0275625
19.05		0.05375
19.078		0.025875
19.106		0.0530625
19.134		0.0271875
19.162		0.0536875
19.19		0.0261875
19.218		0.2301875
19.246		0.0271875
19.274		0.77
19.302		0.8819375
19.33		0.908625
19.358		0.053875
19.386		0.080375
19.414		0.187125
19.442		0.3773125
19.47		0.1415
19.498		0.25025
19.526		0.028
19.554		0.0555625
19.582		0.026125
19.61		0.0535625
19.638		0.026125
19.666		0.62775
19.694		0.027
19.722		0.17525
19.75		0.027
19.778		0.0545625
19.806		0.040375
19.834		0.0675625
19.862		0.0278125
19.89		0.0548125
19.918		0.0278125
19.946		0.766375
19.974		0.030125
20.002		0.076625
20.03		0.040125
20.058		0.074
20.086		0.0265625
20.114		0.1
20.142		0.0271875
20.17		0.05425
20.198		0.027
20.226		0.959
20.254		0.0269375
20.282		0.0533125
20.31		0.0316875
20.338		0.0581875
20.366		0.02725
20.394		0.05625
20.422		0.0278125
20.45		0.60175
20.478		0.037375
20.506		0.0654375
20.534		0.0424375
20.562		0.7875625
20.59		0.0266875
20.618		0.0554375
20.646		0.02675
20.674		0.054125
20.702		0.0274375
20.73		0.0546875
20.758		0.0265625
20.786		0.0536875
20.814		0.025875
20.842		0.053625
20.87		0.035
20.898		0.060875
20.926		0.0274375
20.954		0.0534375
20.982		0.0270625
21.01		0.65475
21.038		0.0269375
21.066		0.0590625
21.094		0.02675
21.122		0.7370625
21.15		0.0290625
21.178		0.0565625
21.206		0.0284375
21.234		0.0558125
21.262		0.029125
21.29		0.0558125
21.318		0.0259375
21.346		0.0534375
21.374		0.02625
21.402		0.0523125
21.43		0.0263125
21.458		0.0533125
21.486		1.0345
21.514		1.062
21.542		0.202
21.57		0.348625
21.598		0.026875
21.626		0.053625
21.654		0.0276875
21.682		0.0550625
21.71		0.0260625
21.738		0.0548125
21.766		0.0261875
21.794		0.0523125
21.822		0.111375
21.85		0.2630625
21.878		0.035
21.906		0.0618125
21.934		0.026625
21.962		0.053
21.99		0.0259375
22.018		0.0526875
22.046		0.026875
22.074		0.05275
22.102		0.0260625
22.13		0.0525625
22.158		0.027375
22.186		0.0546875
22.214		0.027
22.242		0.0536875
22.27		0.0261875
22.298		0.052875
22.326		0.02675
22.354		0.053375
22.382		0.027
22.41		0.053875
22.438		0.0265625
22.466		0.0579375
22.494		0.07425
22.522		0.1004375
22.55		0.025875
22.578		0.052375
22.606		0.047375
22.634		0.074625
22.662		0.0265
22.69		0.0545625
22.718		0.026
22.746		0.0956875
22.774		0.0256875
22.802		0.053125
22.83		0.02625
22.858		0.052625
22.886		0.0268125
22.914		0.4695625
22.942		0.02625
22.97		0.05225
22.998		0.026125
23.026		0.0528125
23.054		0.02625
23.082		0.16575
23.11		0.0261875
23.138		0.0533125
23.166		0.0263125
23.194		0.0528125
23.222		0.0271875
23.25		0.0558125
23.278		1.057875
23.306		1.0849375
23.334		0.026
23.362		0.052
23.39		0.10375
23.418		0.132125
23.446		0.0269375
23.474		0.228125
23.502		0.0275625
23.53		1.03075
23.558		0.0266875
23.586		0.0534375
23.614		0.0373125
23.642		0.0641875
23.67		0.0274375
23.698		0.0541875
23.726		0.0276875
23.754		0.0546875
23.782		0.038125
23.81		0.0649375
23.838		0.0270625
23.866		0.0536875
23.894		0.0266875
23.922		0.1808125
23.95		0.0268125
23.978		0.05275
24.006		0.0268125
24.034		0.0570625
24.062		0.0795625
24.09		0.1969375
24.118		0.1065625
24.146		0.1335625
24.174		0.0273125
24.202		0.0538125
24.23		0.0426875
24.258		0.0699375
24.286		0.026
24.314		0.052625
24.342		0.0291875
24.37		0.0560625
24.398		0.0260625
24.426		0.0575
24.454		0.0258125
24.482		0.052375
24.51		0.0273125
24.538		0.05325
24.566		0.027625
24.594		0.054125
24.622		0.02825
24.65		0.055
24.678		0.0265625
24.706		0.053875
24.734		0.0259375
24.762		0.0534375
24.79		0.491625
24.818		0.530125
24.846		0.0265
24.874		0.0545
24.902		0.088875
24.93		0.1166875
24.958		0.0294375
24.986		0.220125
25.014		0.15075
25.042		0.17775
25.07		0.0265
25.098		0.0529375
25.126		0.025875
25.154		0.0525
25.182		0.0258125
25.21		0.486375
25.238		0.026875
25.266		0.0529375
25.294		0.027125
25.322		0.0540625
25.35		0.091125
25.378		0.117625
25.406		0.0260625
25.434		0.05375
25.462		0.0275625
25.49		0.1741875
25.518		0.0268125
25.546		0.056875
25.574		0.0265
25.602		0.106
25.63		0.02725
25.658		0.053875
25.686		0.026375
25.714		0.0529375
25.742		0.027
25.77		0.0541875
25.798		0.02725
25.826		0.054875
25.854		0.0263125
25.882		0.0531875
25.91		0.02675
25.938		0.0535
25.966		0.0299375
25.994		0.0563125
26.022		0.0264375
26.05		0.05275
26.078		0.0258125
26.106		0.6598125
26.134		0.0270625
26.162		0.054875
26.19		0.0264375
26.218		0.052875
26.246		0.093
26.274		0.1199375
26.302		0.026625
26.33		0.0530625
26.358		0.026625
26.386		0.0529375
26.414		0.045125
26.442		0.0714375
26.47		0.1298125
26.498		0.1566875
26.526		0.0275625
26.554		0.055
26.582		0.0740625
26.61		0.1033125
26.638		0.0274375
26.666		0.2699375
26.694		0.02625
26.722		0.052
26.75		0.027125
26.778		0.054375
26.806		0.0275
26.834		0.7313125
26.862		0.0269375
26.89		0.0536875
26.918		0.0266875
26.946		0.0551875
26.974		0.0291875
27.002		0.8065
27.03		0.092875
27.058		0.119875
27.086		0.0275625
27.114		0.0538125
27.142		0.0371875
27.17		0.1985
27.198		0.05325
27.226		0.0848125
27.254		0.1470625
27.282		0.17375
27.31		0.026875
27.338		0.098
27.366		0.0273125
27.394		0.0543125
27.422		0.0271875
27.45		0.053625
27.478		0.0306875
27.506		0.0600625
27.534		0.0275625
27.562		0.0553125
27.59		0.02625
27.618		0.053
27.646		0.0293125
27.674		0.056
27.702		0.0270625
27.73		0.0528125
27.758		0.027375
27.786		0.054125
27.814		0.1539375
27.842		0.18075
27.87		0.0270625
27.898		0.0543125
27.926		0.026125
27.954		0.05225
27.982		0.0271875
28.01		0.05325
28.038		0.0264375
28.066		0.0528125
28.094		0.026625
28.122		0.0536875
28.15		0.02675
28.178		0.05325
28.206		0.026375
28.234		0.1711875
28.262		0.0345
28.29		0.0621875
28.318		0.0271875
28.346		0.0570625
28.374		0.0271875
28.402		0.0539375
28.43		0.0264375
28.458		0.053125
28.486		0.2146875
28.514		0.2454375
28.542		0.0299375
28.57		0.0565625
28.598		0.028
28.626		0.0546875
28.654		0.0270625
28.682		0.0535625
28.71		0.0261875
28.738		0.054125
28.766		0.0339375
28.794		0.06025
28.822		0.0273125
28.85		0.054625
28.878		0.0276875
28.906		0.05425
28.934		0.0263125
28.962		0.1429375
28.99		0.0266875
29.018		0.068875
29.046		0.0595
29.074		0.1045625
29.102		0.0269375
29.13		0.0535
29.158		0.0378125
29.186		0.0678125
29.214		0.0336875
29.242		0.066375
29.27		0.026875
29.298		0.0538125
29.326		0.0385
29.354		0.2183125
29.382		0.039625
29.41		0.0856875
29.438		0.7651875
29.466		0.804625
29.494		0.0265625
29.522		0.05325
29.55		0.0264375
29.578		0.054625
29.606		0.032875
29.634		0.07225
29.662		0.026
29.69		0.0525625
29.718		0.04675
29.746		0.0741875
29.774		0.0265625
29.802		0.05325
29.83		0.0260625
29.858		0.0524375
29.886		0.097125
29.914		0.123375
29.942		0.0263125
29.97		0.164625
29.998		0.0374375
30.026		0.075875
30.054		0.0925625
30.082		0.6328125
30.11		0.02675
30.138		0.0645
30.166		0.2339375
30.194		0.2713125
30.222		0.03725
30.25		0.063375
30.278		0.0285625
30.306		0.060625
30.334		0.2478125
30.362		0.27425
30.39		0.5135625
30.418		0.5464375
30.446		0.049375
30.474		0.089875
30.502		0.033
30.53		0.0593125
30.558		0.026875
30.586		0.0540625
30.614		0.030125
30.642		0.0576875
30.67		0.2146875
30.698		0.241875
30.726		0.214125
30.754		0.242
30.782		0.040625
30.81		0.067875
30.838		0.0268125
30.866		0.0531875
30.894		0.027125
30.922		0.0671875
30.95		0.02675
30.978		0.0549375
31.006		0.035375
31.034		0.0764375
31.062		0.026
31.09		0.0530625
31.118		0.0265625
31.146		0.054125
31.174		0.0258125
31.202		0.0589375
31.23		0.0266875
31.258		0.05475
31.286		0.0296875
31.314		0.056125
31.342		0.027875
31.37		0.069625
31.398		0.0428125
31.426		0.069
31.454		0.0265625
31.482		0.327625
31.51		0.0261875
31.538		0.12425
31.566		0.02625
31.594		0.053125
31.622		0.0259375
31.65		0.7336875
31.678		0.026375
31.706		0.05375
31.734		0.027875
31.762		0.05525
31.79		0.026625
31.818		0.05375
31.846		0.026125
31.874		0.0526875
31.902		0.079625
31.93		0.1064375
31.958		0.030125
31.986		0.056125
32.014		0.0265625
32.042		0.0531875
32.07		0.026
32.098		0.053125
32.126		0.0280625
32.154		0.053875
32.182		0.0260625
32.21		0.1499375
32.238		0.0339375
32.266		0.0606875
32.294		0.026
32.322		0.05225
32.35		0.0268125
32.378		0.0560625
32.406		0.026625
32.434		0.123375
32.462		0.0271875
32.49		0.547125
32.518		0.026875
32.546		0.05825
32.574		0.0264375
32.602		0.0618125
32.63		0.5659375
32.658		0.593125
32.686		0.028625
32.714		0.0546875
32.742		0.02625
32.77		0.6718125
32.798		0.027625
32.826		0.0553125
32.854		0.0278125
32.882		0.1028125
32.91		0.5615625
32.938		0.5885625
32.966		0.025875
32.994		0.0525625
33.022		0.0265
33.05		0.136125
33.078		0.026625
33.106		0.054
33.134		0.026625
33.162		0.052375
33.19		0.0266875
33.218		0.0524375
33.246		0.9809375
33.274		1.0080625
33.302		0.0265
33.33		1.5675625
33.358		0.0261875
33.386		0.0533125
33.414		0.0285
33.442		0.05525
33.47		0.089875
33.498		0.117
33.526		0.86525
33.554		0.9013125
33.582		0.028625
33.61		0.055875
33.638		0.026625
33.666		0.0530625
33.694		0.027
33.722		0.116125
33.75		0.0273125
33.778		0.1325
33.806		0.0276875
33.834		0.053875
33.862		0.026375
33.89		0.0535
33.918		0.0265
33.946		0.054
33.974		0.0265
34.002		0.0540625
34.03		0.027375
34.058		0.0545625
34.086		0.026625
34.114		0.05325
34.142		0.0269375
34.17		0.0615625
34.198		0.033375
34.226		0.05975
34.254		0.1490625
34.282		0.1760625
34.31		0.1055625
34.338		0.14675
34.366		0.0265
34.394		0.053375
34.422		0.027125
34.45		0.122
34.478		0.0269375
34.506		0.05775
34.534		0.026625
34.562		0.5754375
34.59		0.095625
34.618		0.1219375
34.646		0.0266875
34.674		0.1091875
34.702		0.0271875
34.73		0.0544375
34.758		0.0266875
34.786		0.14425
34.814		0.0264375
34.842		0.0543125
34.87		0.0274375
34.898		0.0540625
34.926		0.027125
34.954		0.5550625
34.982		0.0266875
35.01		0.05425
35.038		0.026125
35.066		0.0521875
35.094		0.0258125
35.122		0.054375
35.15		0.026125
35.178		0.0541875
35.206		0.0265
35.234		0.2245
35.262		0.0275
35.29		0.064125
35.318		0.0260625
35.346		0.0524375
35.374		0.028625
35.402		0.0570625
35.43		0.840625
35.458		0.874375
35.486		0.0265625
35.514		0.0666875
35.542		0.0275
35.57		0.0705625
35.598		0.027625
35.626		0.1444375
35.654		0.026875
35.682		0.053625
35.71		0.02625
35.738		0.0526875
35.766		0.0445
35.794		0.6191875
35.822		0.026875
35.85		0.0558125
35.878		0.0259375
35.906		0.053125
35.934		0.0266875
35.962		0.0534375
35.99		0.025875
36.018		0.0525625
36.046		0.0425625
36.074		0.133
36.102		0.0276875
36.13		0.1100625
36.158		0.026
36.186		0.0531875
36.214		0.8275625
36.242		0.8560625
36.27		0.0269375
36.298		0.05575
36.326		0.0258125
36.354		0.052375
36.382		0.2678125
36.41		0.29475
36.438		0.0264375
36.466		0.052625
36.494		0.0271875
36.522		0.053375
36.55		0.1058125
36.578		0.1320625
36.606		0.02725
36.634		0.0545625
36.662		0.0269375
36.69		0.0538125
36.718		0.0265625
36.746		0.0525
36.774		0.0266875
36.802		0.0535625
36.83		0.02675
36.858		0.054
36.886		0.0259375
36.914		0.0530625
36.942		0.0265625
36.97		0.6368125
36.998		0.02625
37.026		0.1600625
37.054		0.02625
37.082		0.1766875
37.11		0.026375
37.138		0.053625
37.166		0.0265625
37.194		0.0529375
37.222		0.0265625
37.25		0.7493125
37.278		0.0278125
37.306		0.0548125
37.334		0.0285
37.362		0.0550625
37.39		0.02825
37.418		0.4210625
37.446		0.0259375
37.474		0.0526875
37.502		0.02675
37.53		0.055125
37.558		0.0265625
37.586		0.053
37.614		0.0301875
37.642		0.0640625
37.67		0.027
37.698		0.0535
37.726		0.0903125
37.754		0.11725
37.782		0.026125
37.81		0.0520625
37.838		0.0380625
37.866		0.0655625
37.894		0.0895
37.922		0.11675
37.95		0.0265625
37.978		0.05375
38.006		0.0271875
38.034		0.056625
38.062		0.03175
38.09		0.0588125
38.118		0.027
38.146		0.055125
38.174		0.0260625
38.202		0.0530625
38.23		0.0265625
38.258		0.053125
38.286		0.0275625
38.314		0.0545
38.342		0.025875
38.37		0.06775
38.398		0.0265
38.426		0.1984375
38.454		0.0286875
38.482		0.055125
38.51		0.027125
38.538		0.0595625
38.566		0.02575
38.594		0.1118125
38.622		0.0285625
38.65		0.0558125
38.678		0.02575
38.706		0.0521875
38.734		0.0275
38.762		0.0544375
38.79		0.0273125
38.818		0.061875
38.846		0.027
38.874		0.1138125
38.902		0.0281875
38.93		0.054125
38.958		0.02725
38.986		0.05375
39.014		0.030375
39.042		0.0575625
39.07		0.075125
39.098		0.1644375
39.126		0.028625
39.154		0.0545
39.182		0.0976875
39.21		0.124625
39.238		0.036
39.266		0.0624375
39.294		0.027375
39.322		0.0545
39.35		0.027375
39.378		0.0545
39.406		0.028125
39.434		0.1355625
39.462		0.0323125
39.49		0.5623125
39.518		0.0268125
39.546		0.053875
39.574		0.026625
39.602		0.053125
39.63		0.0270625
39.658		0.0550625
39.686		0.0259375
39.714		0.9733125
39.742		0.0263125
39.77		0.053625
39.798		0.045
39.826		0.071125
39.854		0.027375
39.882		0.0715625
39.91		0.0373125
39.938		0.06375
39.966		0.041375
39.994		0.06825
40.022		0.042375
40.05		0.9463125
40.078		0.0266875
40.106		0.0543125
40.134		0.0441875
40.162		0.07025
40.19		0.0275625
40.218		0.054125
40.246		0.029125
40.274		0.0685625
40.302		0.7968125
40.33		0.9001875
40.358		0.0258125
40.386		0.6000625
40.414		0.027375
40.442		0.7764375
40.47		0.04625
40.498		0.073
40.526		0.6168125
40.554		0.6531875
40.582		0.031625
40.61		0.061125
40.638		0.07625
40.666		0.103
40.694		0.2645625
40.722		0.7809375
40.75		0.0324375
40.778		0.0588125
40.806		0.0275
40.834		0.0591875
40.862		0.026625
40.89		0.0689375
40.918		0.0269375
40.946		0.0529375
40.974		0.0275625
41.002		0.054
41.03		0.097
41.058		0.1284375
41.086		0.0356875
41.114		0.0625
41.142		0.02775
41.17		0.137625
41.198		0.026875
41.226		0.075625
41.254		0.026625
41.282		0.0526875
41.31		1.085375
41.338		1.1230625
41.366		0.031375
41.394		0.0588125
41.422		0.028875
41.45		0.0558125
41.478		0.0266875
41.506		0.0556875
41.534		0.0259375
41.562		0.68425
41.59		0.132125
41.618		0.1655
